origin_iid,itemId,title,genre
1231,1586,"Right Stuff, The (1983)",Drama
3340,1587,Bride of the Monster (1956),Horror|Sci-Fi
2612,1588,Mildred Pierce (1945),Drama
565,1589,Cronos (1992),Horror
3271,1590,Of Mice and Men (1992),Drama
2983,1591,"Ipcress File, The (1965)",Thriller
1835,1592,City of Angels (1998),Romance
3387,1593,Who's Harry Crumb? (1989),Comedy
837,1594,Matilda (1996),Children's|Comedy
1895,1595,Can't Hardly Wait (1998),Comedy|Drama|Romance
3712,1596,Soapdish (1991),Comedy
3597,1597,Whipped (2000),Comedy
2796,1598,Funny Farm (1988),Comedy
2432,1599,Stepmom (1998),Drama
2379,1600,Police Academy 2: Their First Assignment (1985),Comedy
2380,1601,Police Academy 3: Back in Training (1986),Comedy
2382,1602,Police Academy 5: Assignment: Miami Beach (1988),Comedy
2383,1603,Police Academy 6: City Under Siege (1989),Comedy
2471,1604,Crocodile Dundee II (1988),Adventure|Comedy
1251,1605,8 1/2 (1963),Drama
2708,1606,"Autumn Tale, An (Conte d'automne) (1998)",Romance
1760,1607,Spice World (1997),Comedy|Musical
3365,1608,"Searchers, The (1956)",Western
155,1609,Beyond Rangoon (1995),Drama|War
3871,1610,Shane (1953),Drama|Western
803,1611,Walking and Talking (1996),Romance
1264,1612,Diva (1981),Action|Drama|Mystery|Romance|Thriller
3512,1613,Return to Me (2000),Drama|Romance
2575,1614,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama
1419,1615,Walkabout (1971),Drama
824,1616,Kaspar Hauser (1993),Drama
2088,1617,Popeye (1980),Adventure|Comedy|Musical
2732,1618,Jules and Jim (Jules et Jim) (1961),Drama
3467,1619,Hud (1963),Drama|Western
2238,1620,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
2239,1621,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
3473,1622,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
3549,1623,Guys and Dolls (1955),Musical
1949,1624,"Man for All Seasons, A (1966)",Drama
2171,1625,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
2682,1626,Limbo (1999),Drama
3567,1627,Bossa Nova (1999),Comedy
1964,1628,Klute (1971),Drama|Mystery
3060,1629,"Commitments, The (1991)",Comedy|Drama
2331,1630,Living Out Loud (1998),Comedy|Romance
3061,1631,Holiday Inn (1942),Comedy|Musical
863,1632,Celestial Clockwork (1994),Comedy
2919,1633,Year of Living Dangerously (1982),Drama|Romance
3649,1634,American Gigolo (1980),Drama
945,1635,Top Hat (1935),Comedy|Musical|Romance
3725,1636,American Pop (1981),Animation|Musical
948,1637,Giant (1956),Drama
3091,1638,Kagemusha (1980),Drama|War
965,1639,"39 Steps, The (1935)",Thriller
3320,1640,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
1078,1641,Bananas (1971),Comedy|War
2385,1642,Home Fries (1998),Comedy|Romance
3831,1643,Saving Grace (2000),Comedy
1081,1644,Victor/Victoria (1982),Comedy|Musical
2969,1645,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
123,1646,Chungking Express (1994),Drama|Mystery|Romance
1162,1647,"Ruling Class, The (1972)",Comedy
2611,1648,"Winslow Boy, The (1998)",Drama
2474,1649,"Color of Money, The (1986)",Drama
3852,1650,"Tao of Steve, The (2000)",Comedy
1172,1651,Cinema Paradiso (1988),Comedy|Drama|Romance
3788,1652,Blowup (1966),Drama|Mystery
1827,1653,"Big One, The (1997)",Comedy|Documentary
233,1654,Exotica (1994),Drama
172,1655,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller
178,1656,Love & Human Remains (1993),Comedy
2155,1657,"Slums of Beverly Hills, The (1998)",Comedy
2815,1658,Iron Eagle (1986),Action|War
1875,1659,Clockwatchers (1997),Comedy
3480,1660,Lucas (1986),Drama
2250,1661,Men Don't Leave (1990),Drama
3706,1662,Angel Heart (1987),Film-Noir|Mystery|Thriller
1963,1663,Take the Money and Run (1969),Comedy
1603,1664,Mimic (1997),Sci-Fi|Thriller
2334,1665,"Siege, The (1998)",Action|Thriller
1395,1666,Tin Men (1987),Comedy|Drama
2774,1667,Better Than Chocolate (1999),Comedy|Romance
507,1668,"Perfect World, A (1993)",Action|Drama
3142,1669,U2: Rattle and Hum (1988),Documentary|Musical
1616,1670,"Peacemaker, The (1997)",Action|Thriller|War
449,1671,Fear of a Black Hat (1993),Comedy
1480,1672,Smilla's Sense of Snow (1997),Action|Drama|Thriller
1147,1673,When We Were Kings (1996),Documentary
3697,1674,Predator 2 (1990),Action|Sci-Fi|Thriller
3196,1675,Stalag 17 (1953),Drama|War
2972,1676,Red Sorghum (Hong Gao Liang) (1987),Drama|War
2540,1677,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
3864,1678,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
1977,1679,Friday the 13th: The Final Chapter (1984),Horror
1353,1680,"Mirror Has Two Faces, The (1996)",Comedy|Romance
691,1681,Mrs. Winterbourne (1996),Comedy|Romance
2677,1682,Buena Vista Social Club (1999),Documentary
13,1683,Balto (1995),Animation|Children's
779,1684,'Til There Was You (1997),Drama|Romance
1894,1685,Six Days Seven Nights (1998),Adventure|Comedy|Romance
46,1686,How to Make an American Quilt (1995),Drama|Romance
1620,1687,Kiss the Girls (1997),Crime|Drama|Thriller
92,1688,Mary Reilly (1996),Drama|Thriller
490,1689,Malice (1993),Thriller
2772,1690,Detroit Rock City (1999),Comedy
3157,1691,Stuart Little (1999),Children's|Comedy
2027,1692,Mafia! (1998),Comedy|Crime
3519,1693,Force 10 from Navarone (1978),Action|War
2669,1694,Pork Chop Hill (1959),War
258,1695,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance
2816,1696,Iron Eagle II (1988),Action|War
2748,1697,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
3628,1698,Flying Tigers (1942),Action|Drama|War
3643,1699,"Fighting Seabees, The (1944)",Action|Drama|War
2430,1700,Mighty Joe Young (1949),Adventure|Children's|Drama
897,1701,For Whom the Bell Tolls (1943),Adventure|War
976,1702,"Farewell to Arms, A (1932)",Romance|War
2524,1703,"Towering Inferno, The (1974)",Action|Drama
3406,1704,Captain Horatio Hornblower (1951),Action|Adventure|War
2537,1705,Beyond the Poseidon Adventure (1979),Adventure
3412,1706,"Bear, The (1988)",Adventure
1658,1707,"Life Less Ordinary, A (1997)",Romance|Thriller
2546,1708,"Deep End of the Ocean, The (1999)",Drama
3937,1709,Runaway (1984),Sci-Fi|Thriller
1924,1710,Plan 9 from Outer Space (1958),Horror|Sci-Fi
1518,1711,Breakdown (1997),Action|Thriller
3555,1712,U-571 (2000),Action|Thriller
2681,1713,Free Enterprise (1998),Comedy|Romance|Sci-Fi
2408,1714,Cocoon: The Return (1988),Comedy|Sci-Fi
379,1715,Timecop (1994),Action|Sci-Fi
3802,1716,Freejack (1992),Action|Sci-Fi
880,1717,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
3807,1718,Sinbad and the Eye of the Tiger (1977),Action|Adventure
66,1719,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller
3758,1720,Communion (1989),Drama|Sci-Fi|Thriller
2520,1721,Airport (1970),Drama
2456,1722,"Fly II, The (1989)",Horror|Sci-Fi
1590,1723,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
2034,1724,"Black Hole, The (1979)",Sci-Fi
3780,1725,Rocketship X-M (1950),Sci-Fi
2986,1726,Robocop 2 (1990),Action|Crime|Sci-Fi
3011,1727,"They Shoot Horses, Don't They? (1969)",Drama
2097,1728,Something Wicked This Way Comes (1983),Children's|Horror
3612,1729,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
1952,1730,Midnight Cowboy (1969),Drama
2846,1731,"Adventures of Milo and Otis, The (1986)",Children's
1983,1732,Halloween II (1981),Horror
1984,1733,Halloween III: Season of the Witch (1983),Horror
1985,1734,Halloween 4: The Return of Michael Myers (1988),Horror
1986,1735,Halloween 5: The Revenge of Michael Myers (1989),Horror
891,1736,Halloween: The Curse of Michael Myers (1995),Horror|Thriller
107,1737,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical
3251,1738,Agnes of God (1985),Drama|Mystery
2460,1739,"Texas Chainsaw Massacre 2, The (1986)",Horror
2461,1740,Leatherface: Texas Chainsaw Massacre III (1990),Horror
2462,1741,"Return of the Texas Chainsaw Massacre, The (1994)",Horror
3771,1742,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
2107,1743,Halloween: H20 (1998),Horror|Thriller
2110,1744,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
1821,1745,"Object of My Affection, The (1998)",Comedy|Romance
3284,1746,They Might Be Giants (1971),Comedy|Romance
140,1747,Up Close and Personal (1996),Drama|Romance
218,1748,Boys on the Side (1995),Comedy|Drama
3436,1749,Dying Young (1991),Drama|Romance
2491,1750,Simply Irresistible (1999),Comedy|Romance
2492,1751,20 Dates (1998),Comedy
2205,1752,Mr. & Mrs. Smith (1941),Comedy
3873,1753,Cat Ballou (1965),Comedy|Western
3874,1754,"Couch in New York, A (1996)",Comedy|Romance
1914,1755,Smoke Signals (1998),Comedy|Drama
305,1756,Ready to Wear (Pret-A-Porter) (1994),Comedy
1414,1757,Mother (1996),Comedy
1782,1758,Little City (1998),Comedy|Romance
753,1759,"Month by the Lake, A (1995)",Comedy|Drama
2738,1760,Crimes of the Heart (1986),Comedy|Drama
900,1761,"American in Paris, An (1951)",Musical|Romance
2168,1762,Dance with Me (1998),Drama|Romance
3540,1763,Passion of Mind (1999),Romance|Thriller
909,1764,"Apartment, The (1960)",Comedy|Drama
697,1765,Feeling Minnesota (1996),Drama|Romance
3045,1766,Peter's Friends (1992),Comedy|Drama
1014,1767,Pollyanna (1960),Children's|Comedy|Drama
2829,1768,"Muse, The (1999)",Comedy|Drama
1018,1769,That Darn Cat! (1965),Children's|Comedy|Mystery
1453,1770,"Beautician and the Beast, The (1997)",Comedy|Romance
1600,1771,She's So Lovely (1997),Drama|Romance
355,1772,"Flintstones, The (1994)",Children's|Comedy
35,1773,Carrington (1995),Drama|Romance
287,1774,Nina Takes a Lover (1994),Comedy|Romance
289,1775,Only You (1994),Comedy|Romance
2339,1776,I'll Be Home For Christmas (1998),Comedy|Romance
1398,1777,In Love and War (1996),Romance|War
937,1778,Love in the Afternoon (1957),Comedy|Romance
2849,1779,Queens Logic (1991),Comedy|Drama
2415,1780,Violets Are Blue... (1986),Drama|Romance
2417,1781,Heartburn (1986),Comedy|Drama
3076,1782,Irma la Douce (1963),Comedy
371,1783,"Paper, The (1994)",Comedy|Drama
447,1784,"Favor, The (1994)",Comedy|Romance
2426,1785,"Theory of Flight, The (1998)",Comedy|Drama|Romance
2356,1786,Celebrity (1998),Comedy
1632,1787,"Smile Like Yours, A (1997)",Comedy|Romance
2292,1788,Overnight Delivery (1996),Romance
3814,1789,Love and Death (1975),Comedy
2443,1790,Playing by Heart (1998),Drama|Romance
469,1791,"House of the Spirits, The (1993)",Drama|Romance
1571,1792,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance
2884,1793,Dog Park (1998),Comedy|Romance
1226,1794,"Quiet Man, The (1952)",Comedy|Romance
1083,1795,"Great Race, The (1965)",Comedy|Musical
489,1796,Made in America (1993),Comedy
2468,1797,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
1666,1798,Hugo Pool (1997),Romance
2037,1799,Candleshoe (1977),Adventure|Children's|Comedy
633,1800,Denise Calls Up (1995),Comedy
492,1801,Manhattan Murder Mystery (1993),Comedy|Mystery
566,1802,Naked in New York (1994),Comedy|Romance
205,1803,Unstrung Heroes (1995),Comedy|Drama
1677,1804,Critical Care (1997),Comedy
3280,1805,"Baby, The (1973)",Horror
3939,1806,"Slumber Party Massacre II, The (1987)",Horror
847,1807,"Big Squeeze, The (1996)",Comedy|Drama
1969,1808,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror
1102,1809,American Strays (1996),Action
1970,1810,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror
1971,1811,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror
1972,1812,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
1973,1813,Freddy's Dead: The Final Nightmare (1991),Horror
1975,1814,Friday the 13th Part 2 (1981),Horror
1978,1815,Friday the 13th Part V: A New Beginning (1985),Horror
1979,1816,Friday the 13th Part VI: Jason Lives (1986),Horror
366,1817,Wes Craven's New Nightmare (1994),Horror
1980,1818,Friday the 13th Part VII: The New Blood (1988),Horror
1981,1819,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
3677,1820,Baraka (1992),Documentary
2523,1821,Rollercoaster (1977),Drama|Thriller
575,1822,"Little Rascals, The (1994)",Children's|Comedy
2050,1823,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
599,1824,"Wild Bunch, The (1969)",Western
2152,1825,Air Bud: Golden Receiver (1998),Children's|Comedy
1359,1826,Jingle All the Way (1996),Adventure|Children's|Comedy
829,1827,Joe's Apartment (1996),Comedy|Musical
835,1828,Foxfire (1996),Drama
836,1829,Chain Reaction (1996),Action|Adventure|Thriller
1526,1830,Fathers' Day (1997),Comedy
1459,1831,Absolute Power (1997),Mystery|Thriller
2401,1832,Pale Rider (1985),Western
1602,1833,Leave It to Beaver (1997),Comedy
1474,1834,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy
3404,1835,Titanic (1953),Action|Drama
2531,1836,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2532,1837,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
991,1838,Michael Collins (1996),Drama|War
996,1839,Last Man Standing (1996),Action|Drama|Western
1752,1840,Hard Rain (1998),Action|Thriller
1762,1841,Deep Rising (1998),Action|Horror|Sci-Fi
239,1842,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance
170,1843,Hackers (1995),Action|Crime|Thriller
1931,1844,Mutiny on the Bounty (1935),Adventure
1797,1845,Everest (1998),Documentary
3615,1846,Dinosaur (2000),Animation|Children's
1944,1847,From Here to Eternity (1953),Drama|Romance|War
3477,1848,Empire Records (1995),Comedy|Drama
336,1849,"Walking Dead, The (1995)",Drama|War
15,1850,Cutthroat Island (1995),Action|Adventure|Romance
19,1851,Ace Ventura: When Nature Calls (1995),Comedy
1010,1852,"Love Bug, The (1969)",Children's|Comedy
1011,1853,Herbie Rides Again (1974),Adventure|Children's|Comedy
3483,1854,"Road to El Dorado, The (2000)",Animation|Children's
2827,1855,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
410,1856,Addams Family Values (1993),Comedy
346,1857,Backbeat (1993),Drama|Musical
419,1858,"Beverly Hillbillies, The (1993)",Comedy
423,1859,Blown Away (1994),Action|Thriller
280,1860,Murder in the First (1995),Drama|Thriller
360,1861,I Love Trouble (1994),Action|Comedy
2857,1862,Yellow Submarine (1968),Animation|Musical
513,1863,Radioland Murders (1994),Comedy|Mystery|Romance
514,1864,"Ref, The (1994)",Comedy
516,1865,Renaissance Man (1994),Comedy|Drama|War
374,1866,Richie Rich (1994),Children's|Comedy
54,1867,"Big Green, The (1995)",Children's|Comedy
376,1868,"River Wild, The (1994)",Action|Thriller
453,1869,For Love or Money (1993),Comedy
533,1870,"Shadow, The (1994)",Action
534,1871,Shadowlands (1993),Drama|Romance
2016,1872,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western
2965,1873,"Omega Code, The (1999)",Action
486,1874,Life with Mikey (1993),Comedy
3926,1875,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
159,1876,Clockers (1995),Drama
1054,1877,Get on the Bus (1996),Drama
89,1878,Nick of Time (1995),Action|Thriller
3861,1879,"Replacements, The (2000)",Comedy
3509,1880,Black and White (1999),Drama
3390,1881,Shanghai Surprise (1986),Adventure
3616,1882,Loser (2000),Comedy|Romance
23,1883,Assassins (1995),Thriller
2007,1884,Polish Wedding (1998),Comedy
1337,1885,"Body Snatcher, The (1945)",Horror
2500,1886,Jawbreaker (1999),Comedy
3617,1887,Road Trip (2000),Comedy
3553,1888,Gossip (2000),Drama|Thriller
886,1889,Bulletproof (1996),Action
93,1890,Vampire in Brooklyn (1995),Comedy|Romance
1177,1891,Enchanted April (1991),Drama
571,1892,"Wedding Gift, The (1994)",Drama
718,1893,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi
2120,1894,Needful Things (1993),Drama|Horror
1184,1895,Mediterraneo (1991),Comedy|War
580,1896,Princess Caraboo (1994),Drama
1190,1897,Tie Me Up! Tie Me Down! (1990),Drama
735,1898,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
1342,1899,Candyman (1992),Horror
1417,1900,"Portrait of a Lady, The (1996)",Drama
1352,1901,Albino Alligator (1996),Crime|Thriller
1280,1902,Raise the Red Lantern (1991),Drama
2232,1903,Cube (1997),Sci-Fi|Thriller
2162,1904,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy
2165,1905,Your Friends and Neighbors (1998),Drama
1290,1906,Some Kind of Wonderful (1987),Drama|Romance
1365,1907,Ridicule (1996),Drama
766,1908,I Shot Andy Warhol (1996),Drama
2315,1909,Bride of Chucky (1998),Horror|Thriller
1522,1910,Ripe (1996),Drama
2328,1911,Vampires (1998),Horror
2264,1912,We're No Angels (1989),Drama
3067,1913,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
1609,1914,187 (1997),Drama
1611,1915,My Own Private Idaho (1991),Drama
3078,1916,Liberty Heights (1999),Drama
2349,1917,Mona Lisa (1986),Comedy|Thriller
1623,1918,Wishmaster (1997),Horror
1627,1919,U Turn (1997),Action|Crime|Mystery
1483,1920,Crash (1996),Drama|Thriller
950,1921,"Thin Man, The (1934)",Mystery
3307,1922,City Lights (1931),Comedy|Drama|Romance
3092,1923,Chushingura (1962),Drama
893,1924,Mother Night (1996),Drama
2517,1925,Christine (1983),Horror
100,1926,City Hall (1996),Drama|Thriller
3179,1927,Angela's Ashes (1999),Drama
1648,1928,"House of Yes, The (1997)",Comedy|Drama|Thriller
3326,1929,What Planet Are You From? (2000),Comedy|Sci-Fi
1726,1930,"Postman, The (1997)",Drama
2606,1931,Idle Hands (1999),Comedy|Horror
126,1932,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy
3342,1933,Birdy (1984),Drama|War
1816,1934,Two Girls and a Guy (1997),Comedy|Drama
3285,1935,"Beach, The (2000)",Adventure|Drama
1686,1936,Red Corner (1997),Crime|Thriller
148,1937,"Awfully Big Adventure, An (1995)",Drama
3437,1938,Cool as Ice (1991),Drama
1769,1939,"Replacement Killers, The (1998)",Action|Thriller
1913,1940,Picnic at Hanging Rock (1975),Drama|Mystery
1848,1941,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy
307,1942,Three Colors: Blue (1993),Drama
309,1943,"Red Firecracker, Green Firecracker (1994)",Drama
242,1944,Farinelli: il castrato (1994),Drama|Musical
177,1945,Lord of Illusions (1995),Horror
3605,1946,King Creole (1958),Drama|Musical
3464,1947,Solar Crisis (1993),Sci-Fi|Thriller
1861,1948,Junk Mail (1997),Comedy|Thriller
3393,1949,Date with an Angel (1987),Comedy|Fantasy
322,1950,Swimming with Sharks (1995),Comedy|Drama
326,1951,To Live (Huozhe) (1994),Drama
184,1952,Nadja (1994),Drama
259,1953,Kiss of Death (1995),Crime|Drama|Thriller
188,1954,"Prophecy, The (1995)",Horror
3478,1955,"Bamba, La (1987)",Drama
190,1956,Safe (1995),Thriller
193,1957,Showgirls (1995),Drama
18,1958,Four Rooms (1995),Thriller
268,1959,Little Odessa (1994),Drama
3620,1960,"Myth of Fingerprints, The (1997)",Comedy|Drama
3550,1961,"Hunger, The (1983)",Horror
2750,1962,Radio Days (1987),Comedy|Drama
1950,1963,In the Heat of the Night (1967),Drama|Mystery
3557,1964,Jennifer 8 (1992),Thriller
341,1965,Double Happiness (1994),Drama
415,1966,Another Stakeout (1993),Comedy|Thriller
22,1967,Copycat (1995),Crime|Drama|Thriller
427,1968,Boxing Helena (1993),Mystery|Romance|Thriller
281,1969,Nobody's Fool (1994),Drama
358,1970,Higher Learning (1995),Drama
3571,1971,Time Code (2000),Drama
436,1972,Color of Night (1994),Drama|Thriller
290,1973,Once Were Warriors (1994),Crime|Drama
365,1974,Little Buddha (1993),Drama
2851,1975,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
2781,1976,"Tingler, The (1959)",Horror
2787,1977,Cat's Eye (1985),Horror
519,1978,Robocop 3 (1993),Sci-Fi|Thriller
448,1979,Fearless (1993),Drama
55,1980,Georgia (1995),Drama
1051,1981,Trees Lounge (1996),Drama
2793,1982,"American Werewolf in Paris, An (1997)",Comedy|Horror
522,1983,Romper Stomper (1992),Action|Drama
382,1984,Wolf (1994),Drama|Horror
456,1985,Fresh (1994),Drama
3747,1986,Jesus' Son (1999),Drama
1211,1987,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance
2956,1988,Someone to Watch Over Me (1987),Action|Crime|Thriller
611,1989,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
617,1990,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama
3764,1991,F/X 2 (1992),Action|Crime|Thriller
482,1992,Killing Zoe (1994),Thriller
3918,1993,Hellbound: Hellraiser II (1988),Horror
3919,1994,Hellraiser III: Hell on Earth (1992),Horror
1305,1995,"Paris, Texas (1984)",Drama
2038,1996,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi
561,1997,Killer (Bulletproof Heart) (1994),Thriller
2112,1998,Grand Canyon (1991),Crime|Drama
2114,1999,"Outsiders, The (1983)",Drama
1173,2000,"Cook the Thief His Wife & Her Lover, The (1989)",Drama
3049,2001,How I Won the War (1967),Comedy|War
3217,2002,"Star Is Born, A (1937)",Drama
2788,2003,And Now for Something Completely Different (1971),Comedy
3672,2004,Benji (1974),Adventure|Children's
2786,2005,Haunted Honeymoon (1986),Comedy
3794,2006,Chuck & Buck (2000),Comedy|Drama
3797,2007,"In Crowd, The (2000)",Thriller
2310,2008,"Mighty, The (1998)",Drama
3820,2009,Thomas and the Magic Railroad (2000),Children's
3694,2010,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
1228,2011,Raging Bull (1980),Drama
2057,2012,"Incredible Journey, The (1963)",Adventure|Children's
3024,2013,Piranha (1978),Horror|Sci-Fi
695,2014,True Crime (1995),Mystery|Thriller
2184,2015,"Trouble with Harry, The (1955)",Mystery|Thriller
2364,2016,Godzilla (Gojira) (1984),Action|Sci-Fi
2365,2017,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
3328,2018,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
2615,2019,My Science Project (1985),Adventure|Sci-Fi
1862,2020,Species II (1998),Horror|Sci-Fi
2744,2021,Otello (1986),Drama
3663,2022,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3664,2023,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
392,2024,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's
2891,2025,"Happy, Texas (1999)",Comedy
3923,2026,Return of the Fly (1959),Horror|Sci-Fi
1311,2027,Santa with Muscles (1996),Comedy
2147,2028,"Clan of the Cave Bear, The (1986)",Drama
1421,2029,Grateful Dead (1995),Documentary
3201,2030,Five Easy Pieces (1970),Drama
3134,2031,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
3224,2032,Woman in the Dunes (Suna no onna) (1964),Drama
3089,2033,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
959,2034,Of Human Bondage (1934),Drama
978,2035,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
3185,2036,Snow Falling on Cedars (1999),Drama
3414,2037,Love Is a Many-Splendored Thing (1955),Romance
3350,2038,"Raisin in the Sun, A (1961)",Drama
314,2039,"Secret of Roan Inish, The (1994)",Drama
1935,2040,How Green Was My Valley (1941),Drama
3545,2041,Cabaret (1972),Musical|War
2670,2042,"Run Silent, Run Deep (1958)",War
1951,2043,Oliver! (1968),Musical
3655,2044,Blow-Out (La Grande Bouffe) (1973),Drama
3808,2045,Two Women (La Ciociara) (1961),Drama|War
3811,2046,Breaker Morant (1980),Drama|War
3742,2047,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
3816,2048,"Official Story, The (La Historia Oficial) (1985)",Drama
1066,2049,Shall We Dance? (1937),Comedy|Musical|Romance
615,2050,Bread and Chocolate (Pane e cioccolata) (1973),Drama
3910,2051,Dancer in the Dark (2000),Drama|Musical
1241,2052,Braindead (1992),Comedy|Horror
113,2053,Before and After (1996),Drama|Mystery
1731,2054,Mr. Magoo (1997),Comedy
2583,2055,Cookie's Fortune (1999),Mystery
3882,2056,Bring It On (2000),Comedy
3238,2057,Eye of the Beholder (1999),Thriller
3316,2058,Reindeer Games (2000),Action|Thriller
3190,2059,Supernova (2000),Adventure|Sci-Fi
3511,2060,Ready to Rumble (2000),Comedy
3564,2061,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
3743,2062,Boys and Girls (2000),Comedy|Romance
3908,2063,Urban Legends: Final Cut (2000),Horror
3784,2064,"Kid, The (2000)",Comedy
3789,2065,"Pawnbroker, The (1965)",Drama
2130,2066,Atlantic City (1980),Crime|Drama|Romance
1401,2067,Ghosts of Mississippi (1996),Drama
806,2068,American Buffalo (1996),Drama
2069,2069,"Trip to Bountiful, The (1985)",Drama
664,2070,Faithful (1996),Comedy
2212,2071,"Man Who Knew Too Much, The (1934)",Thriller
3015,2072,Coma (1978),Thriller
2079,2073,Kidnapped (1960),Children's|Drama
3103,2074,Stanley & Iris (1990),Drama|Romance
3109,2075,"River, The (1984)",Drama
1432,2076,Metro (1997),Action
1363,2077,"Preacher's Wife, The (1996)",Drama
1366,2078,"Crucible, The (1996)",Drama
2177,2079,Family Plot (1976),Comedy|Thriller
848,2080,"Spitfire Grill, The (1996)",Drama
1450,2081,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War
782,2082,"Fan, The (1996)",Thriller
929,2083,Foreign Correspondent (1940),Thriller
2341,2084,Dancing at Lughnasa (1998),Drama
1477,2085,Love Jones (1997),Romance
1629,2086,"MatchMaker, The (1997)",Comedy|Romance
956,2087,Penny Serenade (1941),Drama|Romance
2435,2088,Hurlyburly (1998),Drama
2290,2089,Stardust Memories (1980),Comedy|Drama
960,2090,Angel on My Shoulder (1946),Crime|Drama
3317,2091,Wonder Boys (2000),Comedy|Drama
974,2092,Algiers (1938),Drama|Romance
1727,2093,"Horse Whisperer, The (1998)",Drama
2457,2094,Running Scared (1986),Action|Comedy
3330,2095,Splendor in the Grass (1961),Drama
2472,2096,Tough Guys (1986),Comedy
132,2097,Jade (1995),Thriller
3430,2098,Death Wish (1974),Action|Drama
225,2099,Disclosure (1994),Drama|Thriller
3518,2100,"End of Violence, The (1997)",Drama|Thriller
3529,2101,"Postman Always Rings Twice, The (1981)",Crime|Thriller
2729,2102,Lolita (1962),Drama
3602,2103,G. I. Blues (1960),Musical
1934,2104,You Can't Take It With You (1938),Comedy
1938,2105,"Lost Weekend, The (1945)",Drama
254,2106,Jefferson in Paris (1995),Drama
182,2107,Moonlight and Valentino (1995),Drama|Romance
3613,2108,Things Change (1988),Comedy
2819,2109,Three Days of the Condor (1975),Thriller
2820,2110,Hamlet (1964),Drama
2755,2111,Light of Day (1987),Drama
418,2112,Being Human (1993),Drama
279,2113,My Family (1995),Drama
437,2114,Cops and Robbersons (1994),Comedy
3724,2115,Coming Home (1978),Drama|War
3729,2116,Shaft (1971),Action|Crime
